gene_id_a	gene_id_b	edge_id
id:4609	id:55536	id:4609:id:55536
id:5599	id:9063	id:5599:id:9063
id:332	id:3619	id:332:id:3619
id:2185	id:8932	id:2185:id:8932
id:988	id:4174	id:4174:id:988
id:5300	id:5315	id:5300:id:5315
id:5530	id:5687	id:5530:id:5687
id:5159	id:5781	id:5159:id:5781
id:1432	id:9261	id:1432:id:9261
id:2274	id:7273	id:2274:id:7273
id:29950	id:80854	id:29950:id:80854
id:1457	id:1460	id:1457:id:1460
id:11059	id:26994	id:11059:id:26994
id:3101	id:5730	id:3101:id:5730
id:159195	id:342371	id:159195:id:342371
id:10262	id:84292	id:10262:id:84292
id:2597	id:6477	id:2597:id:6477
id:675	id:56647	id:56647:id:675
id:329	id:56616	id:329:id:56616
id:5987	id:51619	id:51619:id:5987
id:598	id:7159	id:598:id:7159
id:7525	id:51206	id:51206:id:7525
id:8533	id:9318	id:8533:id:9318
id:4486	id:7531	id:4486:id:7531
id:2597	id:5111	id:2597:id:5111
id:11275	id:112939	id:11275:id:112939
id:5300	id:7465	id:5300:id:7465
id:5411	id:9360	id:5411:id:9360
id:4692	id:4925	id:4692:id:4925
id:3178	id:3981	id:3178:id:3981
id:63035	id:84759	id:63035:id:84759
id:3398	id:64100	id:3398:id:64100
id:6709	id:26136	id:26136:id:6709
id:3437	id:11140	id:11140:id:3437
id:1387	id:3159	id:1387:id:3159
id:3172	id:10370	id:10370:id:3172
id:1495	id:7414	id:1495:id:7414
id:7157	id:9232	id:7157:id:9232
id:988	id:27339	id:27339:id:988
id:1605	id:2534	id:1605:id:2534
id:4092	id:10987	id:10987:id:4092
id:22889	id:27339	id:22889:id:27339
id:5170	id:5566	id:5170:id:5566
id:4952	id:5861	id:4952:id:5861
id:3265	id:6654	id:3265:id:6654
id:5908	id:5909	id:5908:id:5909
id:7248	id:7430	id:7248:id:7430
id:3320	id:7157	id:3320:id:7157
id:7874	id:81603	id:7874:id:81603
id:6304	id:8535	id:6304:id:8535
id:4005	id:8312	id:4005:id:8312
id:6495	id:7088	id:6495:id:7088
id:916	id:7535	id:7535:id:916
id:10771	id:11244	id:10771:id:11244
id:604	id:23598	id:23598:id:604
id:4086	id:6233	id:4086:id:6233
id:8451	id:9978	id:8451:id:9978
id:3551	id:9817	id:3551:id:9817
id:81	id:9146	id:81:id:9146
id:1438	id:5295	id:1438:id:5295
id:585	id:2034	id:2034:id:585
id:4091	id:10617	id:10617:id:4091
id:2335	id:2534	id:2335:id:2534
id:582	id:5076	id:5076:id:582
id:3725	id:4193	id:3725:id:4193
id:4297	id:23645	id:23645:id:4297
id:1956	id:2335	id:1956:id:2335
id:5111	id:5932	id:5111:id:5932
id:4067	id:5144	id:4067:id:5144
id:2885	id:25930	id:25930:id:2885
id:185	id:5868	id:185:id:5868
id:55352	id:79084	id:55352:id:79084
id:351	id:7040	id:351:id:7040
id:3159	id:5036	id:3159:id:5036
id:8517	id:9815	id:8517:id:9815
id:4086	id:10413	id:10413:id:4086
id:1029	id:9063	id:1029:id:9063
id:8517	id:8737	id:8517:id:8737
id:26136	id:55740	id:26136:id:55740
id:4193	id:6188	id:4193:id:6188
id:5335	id:50807	id:50807:id:5335
id:6256	id:10891	id:10891:id:6256
id:7525	id:80306	id:7525:id:80306
id:4793	id:5970	id:4793:id:5970
id:7273	id:84033	id:7273:id:84033
id:22976	id:348303	id:22976:id:348303
id:1616	id:3315	id:1616:id:3315
id:1029	id:1877	id:1029:id:1877
id:5499	id:10421	id:10421:id:5499
id:695	id:29760	id:29760:id:695
id:351	id:6880	id:351:id:6880
id:10133	id:58533	id:10133:id:58533
id:2885	id:5930	id:2885:id:5930
id:1665	id:8241	id:1665:id:8241
id:6257	id:7376	id:6257:id:7376
id:2060	id:23111	id:2060:id:23111
id:595	id:115426	id:115426:id:595
id:9402	id:10617	id:10617:id:9402
id:3937	id:6850	id:3937:id:6850
id:7322	id:7337	id:7322:id:7337
id:6606	id:8880	id:6606:id:8880
id:2885	id:3717	id:2885:id:3717
id:5347	id:11078	id:11078:id:5347
id:558	id:2885	id:2885:id:558
id:367	id:2316	id:2316:id:367
id:3064	id:9611	id:3064:id:9611
id:1022	id:1869	id:1022:id:1869
id:8932	id:25942	id:25942:id:8932
id:4791	id:4794	id:4791:id:4794
id:998	id:7454	id:7454:id:998
id:3815	id:5335	id:3815:id:5335
id:6502	id:11274	id:11274:id:6502
id:55660	id:56252	id:55660:id:56252
id:1163	id:6500	id:1163:id:6500
id:5159	id:6643	id:5159:id:6643
id:672	id:3838	id:3838:id:672
id:7337	id:51497	id:51497:id:7337
id:4087	id:4088	id:4087:id:4088
id:4036	id:9223	id:4036:id:9223
id:25	id:2060	id:2060:id:25
id:6048	id:7322	id:6048:id:7322
id:7185	id:148022	id:148022:id:7185
id:409	id:2316	id:2316:id:409
id:196	id:6714	id:196:id:6714
id:8189	id:29101	id:29101:id:8189
id:6616	id:6810	id:6616:id:6810
id:10226	id:23111	id:10226:id:23111
id:5295	id:6850	id:5295:id:6850
id:5499	id:7159	id:5499:id:7159
id:3195	id:5087	id:3195:id:5087
id:30011	id:56904	id:30011:id:56904
id:4087	id:6667	id:4087:id:6667
id:6310	id:54477	id:54477:id:6310
id:7132	id:7329	id:7132:id:7329
id:2810	id:4486	id:2810:id:4486
id:694	id:3219	id:3219:id:694
id:8291	id:23557	id:23557:id:8291
id:3276	id:8312	id:3276:id:8312
id:1460	id:9261	id:1460:id:9261
id:51619	id:54778	id:51619:id:54778
id:324	id:22920	id:22920:id:324
id:2332	id:57532	id:2332:id:57532
id:3303	id:10475	id:10475:id:3303
id:11338	id:57794	id:11338:id:57794
id:1399	id:5296	id:1399:id:5296
id:6622	id:9627	id:6622:id:9627
id:7185	id:10293	id:10293:id:7185
id:1387	id:4088	id:1387:id:4088
id:4869	id:5704	id:4869:id:5704
id:7325	id:23013	id:23013:id:7325
id:1029	id:79174	id:1029:id:79174
id:3479	id:3484	id:3479:id:3484
id:3198	id:79090	id:3198:id:79090
id:356	id:9051	id:356:id:9051
id:467	id:3726	id:3726:id:467
id:10521	id:10725	id:10521:id:10725
id:4000	id:7329	id:4000:id:7329
id:7321	id:26994	id:26994:id:7321
id:1759	id:2885	id:1759:id:2885
id:5691	id:5692	id:5691:id:5692
id:1387	id:7157	id:1387:id:7157
id:7188	id:23495	id:23495:id:7188
id:4286	id:10401	id:10401:id:4286
id:5594	id:8569	id:5594:id:8569
id:1869	id:23054	id:1869:id:23054
id:3551	id:8517	id:3551:id:8517
id:7515	id:11284	id:11284:id:7515
id:8867	id:29763	id:29763:id:8867
id:1742	id:2903	id:1742:id:2903
id:27258	id:51690	id:27258:id:51690
id:7021	id:8089	id:7021:id:8089
id:573	id:3303	id:3303:id:573
id:905	id:5585	id:5585:id:905
id:8517	id:8533	id:8517:id:8533
id:1207	id:6636	id:1207:id:6636
id:4222	id:5077	id:4222:id:5077
id:273	id:1785	id:1785:id:273
id:5062	id:10580	id:10580:id:5062
id:5245	id:5934	id:5245:id:5934
id:1487	id:167465	id:1487:id:167465
id:11244	id:23051	id:11244:id:23051
id:3480	id:8503	id:3480:id:8503
id:2288	id:3326	id:2288:id:3326
id:10188	id:51429	id:10188:id:51429
id:6311	id:6456	id:6311:id:6456
id:1647	id:90480	id:1647:id:90480
id:5528	id:9464	id:5528:id:9464
id:1263	id:10519	id:10519:id:1263
id:9759	id:23468	id:23468:id:9759
id:8517	id:23623	id:23623:id:8517
id:4301	id:5819	id:4301:id:5819
id:7013	id:54984	id:54984:id:7013
id:5335	id:7222	id:5335:id:7222
id:1432	id:64333	id:1432:id:64333
id:5499	id:22853	id:22853:id:5499
id:10142	id:27185	id:10142:id:27185
id:868	id:8874	id:868:id:8874
id:1398	id:6714	id:1398:id:6714
id:8936	id:10458	id:10458:id:8936
id:2177	id:10524	id:10524:id:2177
id:572	id:7533	id:572:id:7533
id:5879	id:57630	id:57630:id:5879
id:4771	id:7430	id:4771:id:7430
id:10813	id:10912	id:10813:id:10912
id:5159	id:5782	id:5159:id:5782
id:1956	id:11345	id:11345:id:1956
id:5563	id:7957	id:5563:id:7957
id:10594	id:23020	id:10594:id:23020
id:8517	id:10494	id:10494:id:8517
id:5886	id:29978	id:29978:id:5886
id:3326	id:8558	id:3326:id:8558
id:3550	id:4236	id:3550:id:4236
id:1026	id:1050	id:1026:id:1050
id:3211	id:5087	id:3211:id:5087
id:4217	id:6606	id:4217:id:6606
id:7187	id:80342	id:7187:id:80342
id:10980	id:50813	id:10980:id:50813
id:6045	id:11331	id:11331:id:6045
id:861	id:7088	id:7088:id:861
id:867	id:84959	id:84959:id:867
id:5071	id:5413	id:5071:id:5413
id:51619	id:55159	id:51619:id:55159
id:5569	id:8655	id:5569:id:8655
id:1069	id:7508	id:1069:id:7508
id:7329	id:8554	id:7329:id:8554
id:7329	id:84675	id:7329:id:84675
id:1487	id:8204	id:1487:id:8204
id:8290	id:51147	id:51147:id:8290
id:4645	id:8766	id:4645:id:8766
id:1655	id:10725	id:10725:id:1655
id:604	id:3725	id:3725:id:604
id:857	id:1445	id:1445:id:857
id:920	id:51324	id:51324:id:920
id:7334	id:55743	id:55743:id:7334
id:5519	id:5528	id:5519:id:5528
id:7321	id:55611	id:55611:id:7321
id:367	id:221037	id:221037:id:367
id:2033	id:3164	id:2033:id:3164
id:3394	id:9318	id:3394:id:9318
id:1814	id:2036	id:1814:id:2036
id:7376	id:7464	id:7376:id:7464
id:6921	id:8453	id:6921:id:8453
id:994	id:7533	id:7533:id:994
id:995	id:5111	id:5111:id:995
id:2099	id:10521	id:10521:id:2099
id:2099	id:8202	id:2099:id:8202
id:6774	id:51079	id:51079:id:6774
id:8449	id:56949	id:56949:id:8449
id:602	id:2033	id:2033:id:602
id:5757	id:6418	id:5757:id:6418
id:367	id:1616	id:1616:id:367
id:7133	id:7185	id:7133:id:7185
id:22948	id:51298	id:22948:id:51298
id:2100	id:23471	id:2100:id:23471
id:1441	id:2885	id:1441:id:2885
id:5218	id:7533	id:5218:id:7533
id:2932	id:10059	id:10059:id:2932
id:8976	id:23433	id:23433:id:8976
id:7159	id:7161	id:7159:id:7161
id:3096	id:6310	id:3096:id:6310
id:2101	id:10891	id:10891:id:2101
id:1021	id:115426	id:1021:id:115426
id:1843	id:5594	id:1843:id:5594
id:5914	id:8431	id:5914:id:8431
id:10048	id:28996	id:10048:id:28996
id:8674	id:8907	id:8674:id:8907
id:1387	id:3217	id:1387:id:3217
id:9638	id:10589	id:10589:id:9638
id:8667	id:27185	id:27185:id:8667
id:11201	id:51455	id:11201:id:51455
id:7916	id:342371	id:342371:id:7916
id:10419	id:55147	id:10419:id:55147
id:8683	id:8996	id:8683:id:8996
id:6774	id:27043	id:27043:id:6774
id:1460	id:55690	id:1460:id:55690
id:2885	id:5144	id:2885:id:5144
id:5684	id:8517	id:5684:id:8517
id:6500	id:8295	id:6500:id:8295
id:5704	id:6045	id:5704:id:6045
id:1810	id:10589	id:10589:id:1810
id:6921	id:92369	id:6921:id:92369
id:801	id:23770	id:23770:id:801
id:8841	id:112939	id:112939:id:8841
id:5499	id:8178	id:5499:id:8178
id:6048	id:7324	id:6048:id:7324
id:4087	id:64750	id:4087:id:64750
id:1981	id:7186	id:1981:id:7186
id:6616	id:6804	id:6616:id:6804
id:4294	id:4760	id:4294:id:4760
id:598	id:664	id:598:id:664
id:207	id:150684	id:150684:id:207
id:4087	id:5901	id:4087:id:5901
id:9500	id:10421	id:10421:id:9500
id:493	id:801	id:493:id:801
id:207	id:4089	id:207:id:4089
id:9611	id:9612	id:9611:id:9612
id:1021	id:1029	id:1021:id:1029
id:324	id:6477	id:324:id:6477
id:6722	id:84164	id:6722:id:84164
id:2786	id:10681	id:10681:id:2786
id:7322	id:55905	id:55905:id:7322
id:22938	id:79753	id:22938:id:79753
id:540	id:7704	id:540:id:7704
id:2316	id:7204	id:2316:id:7204
id:4915	id:10755	id:10755:id:4915
id:672	id:8724	id:672:id:8724
id:7321	id:79594	id:7321:id:79594
id:7322	id:64320	id:64320:id:7322
id:2887	id:3480	id:2887:id:3480
id:5111	id:7486	id:5111:id:7486
id:5594	id:6197	id:5594:id:6197
id:5071	id:65018	id:5071:id:65018
id:4074	id:10226	id:10226:id:4074
id:4086	id:4088	id:4086:id:4088
id:613	id:5294	id:5294:id:613
id:3481	id:3486	id:3481:id:3486
id:1499	id:2521	id:1499:id:2521
id:29978	id:29979	id:29978:id:29979
id:8517	id:10318	id:10318:id:8517
id:1107	id:3064	id:1107:id:3064
id:8661	id:8666	id:8661:id:8666
id:9051	id:80306	id:80306:id:9051
id:1628	id:10538	id:10538:id:1628
id:7345	id:10987	id:10987:id:7345
id:596	id:5894	id:5894:id:596
id:3685	id:3693	id:3685:id:3693
id:5178	id:6477	id:5178:id:6477
id:229	id:583	id:229:id:583
id:5111	id:115426	id:115426:id:5111
id:2065	id:5753	id:2065:id:5753
id:7529	id:9156	id:7529:id:9156
id:2309	id:23411	id:2309:id:23411
id:648	id:6045	id:6045:id:648
id:1432	id:5595	id:1432:id:5595
id:5664	id:7087	id:5664:id:7087
id:5347	id:22981	id:22981:id:5347
id:1191	id:5621	id:1191:id:5621
id:5144	id:9659	id:5144:id:9659
id:1956	id:2065	id:1956:id:2065
id:3164	id:6774	id:3164:id:6774
id:2066	id:3326	id:2066:id:3326
id:1956	id:3717	id:1956:id:3717
id:331	id:7324	id:331:id:7324
id:408	id:5296	id:408:id:5296
id:1399	id:7456	id:1399:id:7456
id:91	id:2280	id:2280:id:91
id:10617	id:128866	id:10617:id:128866
id:207	id:5170	id:207:id:5170
id:3054	id:6667	id:3054:id:6667
id:5499	id:23189	id:23189:id:5499
id:3476	id:11043	id:11043:id:3476
id:2932	id:8312	id:2932:id:8312
id:7020	id:7157	id:7020:id:7157
id:988	id:4172	id:4172:id:988
id:613	id:7251	id:613:id:7251
id:1499	id:8313	id:1499:id:8313
id:142	id:140890	id:140890:id:142
id:996	id:5300	id:5300:id:996
id:1410	id:1421	id:1410:id:1421
id:5493	id:23254	id:23254:id:5493
id:1822	id:9223	id:1822:id:9223
id:1659	id:57461	id:1659:id:57461
id:5688	id:5691	id:5688:id:5691
id:999	id:1500	id:1500:id:999
id:5217	id:7408	id:5217:id:7408
id:6427	id:22976	id:22976:id:6427
id:4171	id:23594	id:23594:id:4171
id:5499	id:57082	id:5499:id:57082
id:5534	id:5688	id:5534:id:5688
id:5914	id:8850	id:5914:id:8850
id:190	id:55072	id:190:id:55072
id:2316	id:27145	id:2316:id:27145
id:7323	id:55658	id:55658:id:7323
id:207	id:3315	id:207:id:3315
id:3416	id:3630	id:3416:id:3630
id:4175	id:4176	id:4175:id:4176
id:3897	id:7430	id:3897:id:7430
id:5558	id:6118	id:5558:id:6118
id:6720	id:51586	id:51586:id:6720
id:1029	id:5599	id:1029:id:5599
id:50813	id:51138	id:50813:id:51138
id:7334	id:22954	id:22954:id:7334
id:3643	id:4087	id:3643:id:4087
id:7704	id:10628	id:10628:id:7704
id:4066	id:6929	id:4066:id:6929
id:846	id:10617	id:10617:id:846
id:1385	id:2274	id:1385:id:2274
id:7337	id:79960	id:7337:id:79960
id:4204	id:55660	id:4204:id:55660
id:4000	id:6720	id:4000:id:6720
id:2908	id:9612	id:2908:id:9612
id:5468	id:6256	id:5468:id:6256
id:1460	id:8894	id:1460:id:8894
id:3337	id:10273	id:10273:id:3337
id:367	id:11143	id:11143:id:367
id:7486	id:10036	id:10036:id:7486
id:846	id:25897	id:25897:id:846
id:5925	id:10933	id:10933:id:5925
id:4288	id:23468	id:23468:id:4288
id:2066	id:83737	id:2066:id:83737
id:331	id:3635	id:331:id:3635
id:8431	id:10062	id:10062:id:8431
id:25	id:7409	id:25:id:7409
id:7150	id:7329	id:7150:id:7329
id:3643	id:10818	id:10818:id:3643
id:11143	id:57562	id:11143:id:57562
id:405	id:9049	id:405:id:9049
id:2932	id:4609	id:2932:id:4609
id:7157	id:204851	id:204851:id:7157
id:1017	id:5499	id:1017:id:5499
id:3690	id:23421	id:23421:id:3690
id:408	id:4217	id:408:id:4217
id:7157	id:55872	id:55872:id:7157
id:4609	id:4802	id:4609:id:4802
id:6477	id:7323	id:6477:id:7323
id:10594	id:10992	id:10594:id:10992
id:695	id:2885	id:2885:id:695
id:25913	id:65057	id:25913:id:65057
id:7307	id:23451	id:23451:id:7307
id:23400	id:374393	id:23400:id:374393
id:7533	id:147700	id:147700:id:7533
id:9129	id:11338	id:11338:id:9129
id:7311	id:8878	id:7311:id:8878
id:9229	id:22941	id:22941:id:9229
id:5886	id:27246	id:27246:id:5886
id:3980	id:55775	id:3980:id:55775
id:5093	id:10594	id:10594:id:5093
id:4846	id:11140	id:11140:id:4846
id:1027	id:9134	id:1027:id:9134
id:10594	id:27238	id:10594:id:27238
id:2810	id:9156	id:2810:id:9156
id:5499	id:9372	id:5499:id:9372
id:7534	id:9261	id:7534:id:9261
id:9146	id:23062	id:23062:id:9146
id:4952	id:5870	id:4952:id:5870
id:7431	id:64127	id:64127:id:7431
id:3054	id:7709	id:3054:id:7709
id:9525	id:27243	id:27243:id:9525
id:4194	id:7157	id:4194:id:7157
id:595	id:1021	id:1021:id:595
id:7157	id:7532	id:7157:id:7532
id:8452	id:9886	id:8452:id:9886
id:1741	id:5499	id:1741:id:5499
id:10399	id:10987	id:10399:id:10987
id:4086	id:4734	id:4086:id:4734
id:2783	id:2785	id:2783:id:2785
id:1104	id:8498	id:1104:id:8498
id:3838	id:11200	id:11200:id:3838
id:5970	id:51147	id:51147:id:5970
id:2274	id:3689	id:2274:id:3689
id:4301	id:117178	id:117178:id:4301
id:4067	id:10657	id:10657:id:4067
id:3609	id:5610	id:3609:id:5610
id:4193	id:203068	id:203068:id:4193
id:6045	id:7322	id:6045:id:7322
id:9455	id:51035	id:51035:id:9455
id:1655	id:3187	id:1655:id:3187
id:286	id:200845	id:200845:id:286
id:5411	id:10921	id:10921:id:5411
id:7321	id:55905	id:55905:id:7321
id:627	id:4909	id:4909:id:627
id:5607	id:8878	id:5607:id:8878
id:3320	id:5590	id:3320:id:5590
id:163	id:7048	id:163:id:7048
id:701	id:991	id:701:id:991
id:4851	id:5300	id:4851:id:5300
id:397	id:7409	id:397:id:7409
id:9140	id:64422	id:64422:id:9140
id:8880	id:22827	id:22827:id:8880
id:1387	id:5970	id:1387:id:5970
id:5970	id:84164	id:5970:id:84164
id:57559	id:140545	id:140545:id:57559
id:773	id:56252	id:56252:id:773
id:3087	id:7088	id:3087:id:7088
id:2885	id:9185	id:2885:id:9185
id:1956	id:7409	id:1956:id:7409
id:1026	id:8317	id:1026:id:8317
id:3690	id:10519	id:10519:id:3690
id:5663	id:6134	id:5663:id:6134
id:6921	id:7428	id:6921:id:7428
id:5868	id:54453	id:54453:id:5868
id:2120	id:2313	id:2120:id:2313
id:7529	id:53616	id:53616:id:7529
id:5501	id:10013	id:10013:id:5501
id:6386	id:6659	id:6386:id:6659
id:889	id:25898	id:25898:id:889
id:4000	id:5928	id:4000:id:5928
id:10474	id:23253	id:10474:id:23253
id:4692	id:7157	id:4692:id:7157
id:324	id:1739	id:1739:id:324
id:4084	id:4149	id:4084:id:4149
id:3198	id:158297	id:158297:id:3198
id:7321	id:55743	id:55743:id:7321
id:3320	id:10273	id:10273:id:3320
id:3397	id:6929	id:3397:id:6929
id:1017	id:4172	id:1017:id:4172
id:4502	id:23327	id:23327:id:4502
id:2280	id:2475	id:2280:id:2475
id:409	id:4217	id:409:id:4217
id:321	id:351	id:321:id:351
id:1665	id:10181	id:10181:id:1665
id:2066	id:10413	id:10413:id:2066
id:572	id:10971	id:10971:id:572
id:7322	id:84937	id:7322:id:84937
id:6714	id:23054	id:23054:id:6714
id:2958	id:6908	id:2958:id:6908
id:4066	id:4790	id:4066:id:4790
id:8517	id:23118	id:23118:id:8517
id:3276	id:7832	id:3276:id:7832
id:5690	id:5691	id:5690:id:5691
id:5335	id:6655	id:5335:id:6655
id:1742	id:3739	id:1742:id:3739
id:23118	id:128178	id:128178:id:23118
id:1448	id:3646	id:1448:id:3646
id:4172	id:4176	id:4172:id:4176
id:10445	id:54984	id:10445:id:54984
id:5917	id:7965	id:5917:id:7965
id:2100	id:23054	id:2100:id:23054
id:4297	id:11091	id:11091:id:4297
id:5600	id:8841	id:5600:id:8841
id:9638	id:27185	id:27185:id:9638
id:2099	id:57447	id:2099:id:57447
id:3880	id:5411	id:3880:id:5411
id:4790	id:5371	id:4790:id:5371
id:2335	id:57761	id:2335:id:57761
id:5693	id:51371	id:51371:id:5693
id:4092	id:64750	id:4092:id:64750
id:4086	id:5692	id:4086:id:5692
id:2778	id:60626	id:2778:id:60626
id:2547	id:3221	id:2547:id:3221
id:4869	id:7157	id:4869:id:7157
id:5468	id:253980	id:253980:id:5468
id:1911	id:7703	id:1911:id:7703
id:375	id:23163	id:23163:id:375
id:2185	id:7041	id:2185:id:7041
id:8766	id:117177	id:117177:id:8766
id:369	id:6237	id:369:id:6237
id:572	id:597	id:572:id:597
id:87	id:8470	id:8470:id:87
id:582	id:1915	id:1915:id:582
id:7322	id:23327	id:23327:id:7322
id:4085	id:10537	id:10537:id:4085
id:267	id:7323	id:267:id:7323
id:5592	id:10335	id:10335:id:5592
id:9611	id:23118	id:23118:id:9611
id:5439	id:6304	id:5439:id:6304
id:1488	id:10273	id:10273:id:1488
id:2033	id:7421	id:2033:id:7421
id:5663	id:11140	id:11140:id:5663
id:5525	id:11200	id:11200:id:5525
id:8318	id:55388	id:55388:id:8318
id:916	id:8440	id:8440:id:916
id:5710	id:5887	id:5710:id:5887
id:993	id:4088	id:4088:id:993
id:7164	id:7529	id:7164:id:7529
id:10425	id:29089	id:10425:id:29089
id:4193	id:7161	id:4193:id:7161
id:4850	id:7322	id:4850:id:7322
id:3164	id:6256	id:3164:id:6256
id:6714	id:50807	id:50807:id:6714
id:8517	id:55651	id:55651:id:8517
id:2885	id:2889	id:2885:id:2889
id:1107	id:10320	id:10320:id:1107
id:367	id:4086	id:367:id:4086
id:773	id:389677	id:389677:id:773
id:10524	id:57562	id:10524:id:57562
id:3273	id:25898	id:25898:id:3273
id:3326	id:5610	id:3326:id:5610
id:868	id:30011	id:30011:id:868
id:3688	id:4067	id:3688:id:4067
id:7088	id:64127	id:64127:id:7088
id:8027	id:80306	id:8027:id:80306
id:2185	id:5781	id:2185:id:5781
id:4790	id:64332	id:4790:id:64332
id:773	id:22827	id:22827:id:773
id:836	id:10197	id:10197:id:836
id:3064	id:6874	id:3064:id:6874
id:1856	id:378884	id:1856:id:378884
id:5347	id:10010	id:10010:id:5347
id:7984	id:80306	id:7984:id:80306
id:4899	id:8655	id:4899:id:8655
id:5682	id:5693	id:5682:id:5693
id:5468	id:10891	id:10891:id:5468
id:22938	id:56949	id:22938:id:56949
id:7376	id:9612	id:7376:id:9612
id:5501	id:5504	id:5501:id:5504
id:694	id:29883	id:29883:id:694
id:8454	id:55294	id:55294:id:8454
id:8819	id:25942	id:25942:id:8819
id:862	id:6929	id:6929:id:862
id:2639	id:5663	id:2639:id:5663
id:2175	id:3280	id:2175:id:3280
id:4609	id:26259	id:26259:id:4609
id:8204	id:10014	id:10014:id:8204
id:6867	id:23424	id:23424:id:6867
id:675	id:56946	id:56946:id:675
id:5824	id:9409	id:5824:id:9409
id:10569	id:10992	id:10569:id:10992
id:1385	id:2275	id:1385:id:2275
id:6886	id:6929	id:6886:id:6929
id:3480	id:3667	id:3480:id:3667
id:2889	id:9564	id:2889:id:9564
id:10084	id:84708	id:10084:id:84708
id:2494	id:8202	id:2494:id:8202
id:7186	id:10010	id:10010:id:7186
id:5423	id:79101	id:5423:id:79101
id:5925	id:5932	id:5925:id:5932
id:4656	id:64100	id:4656:id:64100
id:1612	id:27252	id:1612:id:27252
id:4171	id:4172	id:4171:id:4172
id:1813	id:5074	id:1813:id:5074
id:367	id:857	id:367:id:857
id:3927	id:7791	id:3927:id:7791
id:9001	id:9638	id:9001:id:9638
id:2316	id:54751	id:2316:id:54751
id:29911	id:51361	id:29911:id:51361
id:3099	id:5730	id:3099:id:5730
id:196	id:6908	id:196:id:6908
id:672	id:26747	id:26747:id:672
id:5295	id:10657	id:10657:id:5295
id:4171	id:4176	id:4171:id:4176
id:1759	id:6455	id:1759:id:6455
id:1615	id:2885	id:1615:id:2885
id:1017	id:1033	id:1017:id:1033
id:5700	id:23770	id:23770:id:5700
id:1649	id:4783	id:1649:id:4783
id:4194	id:7874	id:4194:id:7874
id:1387	id:29950	id:1387:id:29950
id:9525	id:27183	id:27183:id:9525
id:2534	id:4137	id:2534:id:4137
id:11186	id:55201	id:11186:id:55201
id:1387	id:6996	id:1387:id:6996
id:2885	id:3183	id:2885:id:3183
id:8517	id:11091	id:11091:id:8517
id:7428	id:79960	id:7428:id:79960
id:2885	id:80306	id:2885:id:80306
id:867	id:10580	id:10580:id:867
id:672	id:5295	id:5295:id:672
id:7376	id:8648	id:7376:id:8648
id:9612	id:342371	id:342371:id:9612
id:9135	id:23062	id:23062:id:9135
id:672	id:4331	id:4331:id:672
id:6310	id:9779	id:6310:id:9779
id:6672	id:7329	id:6672:id:7329
id:2060	id:8650	id:2060:id:8650
id:1894	id:4502	id:1894:id:4502
id:596	id:149428	id:149428:id:596
id:2100	id:9584	id:2100:id:9584
id:2494	id:8431	id:2494:id:8431
id:580	id:3958	id:3958:id:580
id:6885	id:10454	id:10454:id:6885
id:3191	id:5094	id:3191:id:5094
id:673	id:7533	id:673:id:7533
id:2185	id:9564	id:2185:id:9564
id:595	id:2099	id:2099:id:595
id:9343	id:10594	id:10594:id:9343
id:9001	id:9146	id:9001:id:9146
id:2887	id:3815	id:2887:id:3815
id:1029	id:23424	id:1029:id:23424
id:4915	id:53358	id:4915:id:53358
id:467	id:1054	id:1054:id:467
id:3875	id:9659	id:3875:id:9659
id:2113	id:9669	id:2113:id:9669
id:468	id:55509	id:468:id:55509
id:5595	id:8682	id:5595:id:8682
id:5682	id:5698	id:5682:id:5698
id:1915	id:5335	id:1915:id:5335
id:1654	id:140890	id:140890:id:1654
id:2885	id:10342	id:10342:id:2885
id:5499	id:5504	id:5499:id:5504
id:1488	id:23414	id:1488:id:23414
id:7321	id:10210	id:10210:id:7321
id:6789	id:83593	id:6789:id:83593
id:546	id:2146	id:2146:id:546
id:23327	id:79901	id:23327:id:79901
id:3689	id:9267	id:3689:id:9267
id:1616	id:7161	id:1616:id:7161
id:23338	id:51147	id:23338:id:51147
id:2782	id:51655	id:2782:id:51655
id:7332	id:255488	id:255488:id:7332
id:5071	id:7965	id:5071:id:7965
id:598	id:4170	id:4170:id:598
id:5610	id:6895	id:5610:id:6895
id:7021	id:10370	id:10370:id:7021
id:5147	id:6009	id:5147:id:6009
id:1053	id:7750	id:1053:id:7750
id:3667	id:5296	id:3667:id:5296
id:7531	id:9734	id:7531:id:9734
id:571	id:1386	id:1386:id:571
id:7067	id:9611	id:7067:id:9611
id:672	id:7325	id:672:id:7325
id:4771	id:80306	id:4771:id:80306
id:3856	id:3875	id:3856:id:3875
id:10594	id:24148	id:10594:id:24148
id:5782	id:6464	id:5782:id:6464
id:10015	id:85365	id:10015:id:85365
id:3875	id:8717	id:3875:id:8717
id:5295	id:6752	id:5295:id:6752
id:5058	id:23013	id:23013:id:5058
id:7321	id:84937	id:7321:id:84937
id:4188	id:4654	id:4188:id:4654
id:3646	id:10980	id:10980:id:3646
id:11059	id:23111	id:11059:id:23111
id:5311	id:7137	id:5311:id:7137
id:2047	id:2886	id:2047:id:2886
id:367	id:4110	id:367:id:4110
id:11316	id:25898	id:11316:id:25898
id:581	id:115426	id:115426:id:581
id:10320	id:22806	id:10320:id:22806
id:5170	id:11171	id:11171:id:5170
id:8473	id:10454	id:10454:id:8473
